"sentence_text";"label_binary";"label_component"
"Existen dos opciones de tratar los videojuegos: alquilarlo o comprarlo.";"argumentative";"claim"
"Sin la Directiva de Hábitats que se aprobó en 1992 existiría la Red Natura 2000.";"argumentative";"claim"
"En Barcelona hubo moviemiento de pensamiento anarquista.";"argumentative";"claim"
"Isabel comunicó con Colón en persona.";"argumentative";"claim"
"La ludología estudia la repercusión de los juegos de azar en la salud mental";"argumentative";"claim"
" Jean Bernier escribió la crírica del ballet sin haberlo visto.";"argumentative";"claim"
"Falta documentacion del origen i ascendencia de Colón";"argumentative";"claim"
"Las relaciones internacionales antes de la Guerra Fría eran muy sencillas: si el país los apoyó, era un país amigo, y si los ignoró o  atacó, eran enemigos.";"argumentative";"claim"
"De todas formas, se llegaron a comercializar  pero aún no estaban disponibles en universidadas.";"argumentative";"claim"
"No es cierto que los videojuegos sean inofensivos.";"argumentative";"claim"
"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función es solo ejecutar videojuegos, no se considera como videoconsola.";"argumentative";"claim"
"Los agricultores reciben demasiado dinero, según los defensores de la Política Agrícola Común.";"argumentative";"claim"
"A pesar de que la Niña había llegado más tarde que la Pinta, al menos, llegó al puerto de Palos.";"argumentative";"claim"
"Las corrientes de las aguas de Porto Santo fluyen, excepcionalmente, de norte a sur.";"argumentative";"claim"
"La exposición fue en verano.";"argumentative";"claim"
"El pintor malagueño siempre simpatizaba con el gobierno. ";"argumentative";"claim"
"Antes de los Seúl 1988, los profesionales no participaron en los JJOO.";"argumentative";"claim"
"Los teléfonos móviles permiten reproducir videojuegos. ";"argumentative";"claim"
"Las Olimpíadas de Pekín tuvieron un presupuesto muy bajo. ";"argumentative";"claim"
"No hay acceso fácil a las nuevas tecnologías debido a la restricción y el alto control de los tutores legales. ";"argumentative";"claim"
"El período azul de Picasso comenzó tras la muerte de su amigo Carlos Casagemas.";"argumentative";"claim"
"El presupuesto que la Unión Europea obtiene cada año sale de un estudio sobre la economía de los últimos dos años, si bien en algún caso se ha aceptado un estudio de solo un año.";"argumentative";"claim"
"La mayoría de los países rechazaba separarse de la Unión Soviética.";"argumentative";"claim"
"Una de las razones por las que los prototipos de programas de carácter lúdico no llegaron a comercializarse fue porque las máquinas en las que funcionaban no estaban al alcance de todo el mundo.";"argumentative";"claim"
"El famoso creador del cubismo no fue enterrado en Francia.";"argumentative";"claim"
"Las videoconsolas son aparatos que se pueden usar para una sola cosa, no para consultar el tiempo, escribir un trabajo o realizar una presentación en PowerPoint.";"argumentative";"claim"
"La corrupción en la forma de soborno no era un fenómeno raro para el pueblo soviético.";"argumentative";"claim"
"Los saltos no se pueden medir en longitud.";"argumentative";"claim"
"Ambos decidieron no ir a Barcelona. ";"argumentative";"claim"
"España ordenó a Portugal que buscara una nueva ruta de la especiaría con Asia Oriental.";"argumentative";"claim"
"Asumieron que los indios eran muy cultos porque conocían las palabras ""Gran Kan"".";"argumentative";"claim"
"El Atlas de Cresques Abraham se realizó más de cien años antes de que Colón descubriera América.";"argumentative";"claim"
"El estadio olímpico estaba dedicado a Heracles.";"argumentative";"claim"
"Es imposible que Gorbachov gobernara la URSS en los años 1990.";"argumentative";"claim"
"El cubismo frío se pinta con colores frios, sobretodo el azul.";"argumentative";"claim"
"Hay una ausencia de documentación sobre el origen de Cristóbal Colón, de modo que su origen se ha convertido en un enigma que muchos historiadores intentan resolver.";"argumentative";"claim"
"Los videojuegos es un negocio poco ventajoso.";"argumentative";"claim"
"Las actuaciones europeas eren menos transparentes antes de la firma del Tratado de Lisboa, un tratado que estableció una serie de cambios en las normas europeas de libertad, justicia y seguridad.";"argumentative";"claim"
"El programa LIFE lo creó el presidente de Rusia Borís Yeltsin en 1991, tras la renuncia de Gorbachov.";"argumentative";"claim"
"Lo más habitual es que los Juegos Olímpicos se celebren cada cuatro años, aunque ha habido una ocasión en que este plazo se ha reducido.";"argumentative";"claim"
"La industria del entretenimiento se ocupa exclusivamente de la producción de películas y la edición de libros.";"argumentative";"claim"
"El BCE constituye el eje secundario del Eurosistema.";"argumentative";"claim"
"Picasso pintó un cuadro llamado El funeral de Casagemas";"argumentative";"claim"
"La Comisión Europea, el Consejo de la UE y el Parlamento Europeo son los organismos encargados de tomar decisiones.";"argumentative";"claim"
"Picasso fue a la tercera clase.";"argumentative";"claim"
"Se pone en duda que los Juegos Olímpicos modernos tengan su fundamento en los Juegos Olímpicos antiguos.";"argumentative";"claim"
"En Francia el veranos es frío.";"argumentative";"claim"
"Todas las disposiciones fundacionales que se encuentran en los tratados se han conservado intactas.";"argumentative";"claim"
"El avance en las prestaciones técnicas de los teléfonos móviles ha posibilitado que reproduzcan videojuegos.";"argumentative";"claim"
"Picassono tuvo influencia sobre otros artistas";"argumentative";"claim"
"Los musulmanes reinaron en Portugal hasta el siglo XVIII.";"argumentative";"claim"
"En la URSS, la segunda mitad del siglo XX se caracterizó por el aumento de la mortalidad y por ocultar la verdad.";"argumentative";"claim"
"Nunca se realizaban las estimaciones globales de audiencia.";"argumentative";"claim"
"A mediados de siglo XX, Picasso recibió un encargo de Louis Aragon con motivo del Congreso Mundial de Partisanos por la Paz.";"argumentative";"claim"
"Este tipo de juegos se podían comprar en las gasolineras.";"argumentative";"claim"
"En 1994 se realizaron los Juegos Olímpicos de Barcelona. ";"argumentative";"claim"
"Los juegos no son todos iguales.";"argumentative";"claim"
"Nunca se ha propuesto imponer cuotas en la producción de leche, puesto que es la principal exportación del territorio.";"argumentative";"claim"
"Los periféricos hápticos existen.";"argumentative";"claim"
"Antes de 1850 había precedentes de diversas Clases Olímpicas en todo el mundo";"argumentative";"claim"
"Turquía ya pertenece a la UE, ya que se han negociado sus condiciones de adhesión.";"argumentative";"claim"
"La piratería no afectan el negocio de ninguna manera.";"argumentative";"claim"
"Aunque en diversas pinturas y otras obras artísticas no ha reflejado la presencia de sacerdote o religioso, en esta primera expedición no viajó ningún clérigo entre la tripulación.";"argumentative";"claim"
"Dejó la crítica sin reaccionar.";"argumentative";"claim"
"Todos los aficionados a los videojuegos siguen vivos. ";"argumentative";"claim"
"El arte se crea a partir de una necesidad física.";"argumentative";"claim"
"Actualmente, el sector agrícola está en auge y no hay ninguna zona rural que necesite ayudas económicas dentro de la Unión Europea.";"argumentative";"claim"
"A diferencia del Tratado de Lisboa, los tratados anteriores tenían previsto el procedimiento jurídico que regulara la retirada de los estados.";"argumentative";"claim"
"Picasso destacaba tan poco como estudiante que pudo saltarse la dos primeras clases de la Escuela de la Lonja.";"argumentative";"claim"
"Solo una República de la URSS tenía un escudo de armas, que más tarde fue copiado por la Unión Soviética para hacer uno general.";"argumentative";"claim"
"Picasso esta enterado en Vauvenargues";"argumentative";"claim"
"Los Juegos Olímpicos se consideran un \\""mega evento\""\""""";"argumentative";"claim"
"El óleo Naturaleza muerta: guitarra, periódico, vaso y as de trébol (Museo Picasso, París), pertenece a un autor anónimo.";"argumentative";"claim"
"Los reyes católicos devolvieron el poder a Colón y se lo quitaron a un miembro de la Orden de Calatrava.";"argumentative";"claim"
"El doctor William Penny Brookes trabajaba en los Estados Unidos cuando creó la Clase Olímpica";"argumentative";"claim"
"Antes de los 70, la URSS tenía alta necesidad de combustible.";"argumentative";"claim"
"Nadie desconocía la posición de la reina católica respecto a la igualdad de los indios y los españoles.";"argumentative";"claim"
"Se admitieron las concesiones a las culturas nacionales, lo que llevó a una revolución popular que fue extinguida por las élites nacionales.";"argumentative";"claim"
"Los Juegos Olímpicos son unos eventos de grandes dimensiones. ";"argumentative";"claim"
"Hay quienes consideran que Picasso y el Greco tenían estilos opuestos en sus obras.";"argumentative";"claim"
"La CPU tiene mucha utilidad práctica o de procesamiento.";"argumentative";"claim"
"La Asociación Europea de Libre Comercio creó junto a Estados Unidos el Espacio Económico Europeo, con el fin de imponer los aranceles que se eliminaban de sus productos.";"argumentative";"claim"
"los Juegos Olímpicos se celebran todos los años.";"argumentative";"claim"
"El esfuerzo no sirve para nada. ";"argumentative";"claim"
"Olga fue sola a los Ballets Rusos de la capital de España, no fue acompañada de su enamorado, Picasso.";"argumentative";"claim"
"Los países de la Unión Europea no deben desvincularse de sus vecinos, según se indica en la política de vecindad de la UE.";"argumentative";"claim"
"Los reyes católicos devolvieron el poder a Colón y se lo quitaron a un miembro de la Orden de Calatrava.";"argumentative";"claim"
"La realimentación es una forma de comer.";"argumentative";"claim"
"Los historiadores e investigadores no se ponen de acuerdo con el origen de Cristobal Colón.";"argumentative";"claim"
"Los líderes soviéticos querían evitar la explotación capitalista y estaban a favor de un gobierno de coalición.";"argumentative";"claim"
"Los marchantes Rosenberg fueron enemigos acérrimos de Picasso  e intentaron que su obra no tuviera repercusión";"argumentative";"claim"
"Las reformas de Gorbachov de 1988 a 1990 tuvieron un gran impacto en el partido y el Soviet Supremo.";"argumentative";"claim"
"Picasso siempre fue considerado como un pintor que ejercio gran influencia en otros artistas.";"argumentative";"claim"
"La Guerra de Afganistán, que empezó a finales de los años setenta, hizo aumentar el desasosiego de la población.";"argumentative";"claim"
"El pueblo de Asia Central de Kushka en realidad se encuentra cerca de Afganistán, está más bien lejos de la India";"argumentative";"claim"
"Picasso nunca utilizó el color azul en sus cuadros.";"argumentative";"claim"
"El islam era una de las religiones que estaban prohibidas, junto al budismo y al hinduismo.";"argumentative";"claim"
"Cuando Rusia, Ucrania y Bielorrusia firmaron el Tratado de Belavezha se creó la Comunidad de Estados Independientes.";"argumentative";"claim"
